Interaction,Gene1 Name,Gene1 Interface Length,Gene1 Length,Gene1 Interface Mutation Count,Gene1 Mutation Count,Gene2 Name,Gene2 Interface Length,Gene2 Length,Gene2 Interface Mutation Count,Gene2 Mutation Count,P Value
B2M	HLA-B,B2M,30,100,17,24,HLA-B,36,278,0,7,0.000003
HLA-DRA	ACAN,HLA-DRA,20,182,4,41,ACAN,12,13,0,0,0.921986
HLA-B	CACNA1D,HLA-B,42,276,2,7,CACNA1D,9,9,0,7,0.743678
RPS6KB1	MAPK8,RPS6KB1,27,262,0,25,MAPK8,19,136,1,19,0.995502
DYNLL1	DYNC1I2,DYNLL1,19,85,1,6,DYNC1I2,11,29,0,6,0.974385
SRSF6	SF3B4,SRSF6,9,58,1,33,SF3B4,8,68,0,8,0.997374
SMAD6	SMAD1,SMAD6,12,166,0,23,SMAD1,18,187,3,25,0.786173
CREB1	CREB3L3,CREB1,20,55,2,16,CREB3L3,24,63,4,18,0.996400
RRM2B	RRM2B,RRM2B,40,287,2,24,RRM2B,40,287,2,24,0.916897
BRCA2	RAD51,BRCA2,22,33,0,2,RAD51,33,210,3,24,0.953899
ERBB3	ABL2,ERBB3,18,281,1,114,ABL2,17,263,0,5,0.999634
ACTB	ACTG1,ACTB,6,371,0,7,ACTG1,6,371,1,26,0.416117
TLE3	AES,TLE3,10,123,0,17,AES,9,115,1,9,0.885040
KDM6A	HIST1H3E,KDM6A,51,473,0,9,HIST1H3E,17,17,2,24,0.954356
CEACAM6	CEACAM7,CEACAM6,24,108,3,32,CEACAM7,23,108,6,39,0.982435
CEACAM6	CEACAM6,CEACAM6,27,108,4,32,CEACAM6,27,108,4,32,0.995682
NQO1	NQO1,NQO1,64,273,1,3,NQO1,64,273,1,3,0.428771
TIMP1	MMP9,TIMP1,24,176,1,10,MMP9,33,135,0,1,0.892153
SNRNP70	PRKD2,SNRNP70,9,69,0,6,PRKD2,11,253,1,22,0.833953
TIMP1	MMP3,TIMP1,31,181,1,10,MMP3,32,168,5,32,0.794445
TIMP1	MMP1,TIMP1,16,124,1,10,MMP1,24,162,0,10,0.950866
YWHAZ	HIST1H3E,YWHAZ,17,225,2,18,HIST1H3E,8,8,0,24,0.948557
PPP2R1B	PPP2R2A,PPP2R1B,47,581,5,34,PPP2R2A,45,439,1,4,0.123206
KPNA2	NUP50,KPNA2,66,424,0,4,NUP50,38,46,1,8,0.950272
AFDN	RAP1A,AFDN,15,100,0,0,RAP1A,16,162,3,20,0.427435
PPARG	NR0B1,PPARG,28,165,5,47,NR0B1,24,196,0,7,0.904906
COPS4	COPS3,COPS4,16,95,1,36,COPS3,14,101,0,6,0.999067
OLR1	OLR1,OLR1,25,131,4,20,OLR1,25,131,4,20,0.504560
PSEN1	APH1A,PSEN1,35,215,0,20,APH1A,51,243,1,10,0.998049
NR5A1	NCOA2,NR5A1,14,239,1,24,NCOA2,9,11,0,2,0.918674
NR5A1	NCOA1,NR5A1,15,236,1,24,NCOA1,7,9,0,5,0.934683
IL1B	IL1R1,IL1B,43,152,10,26,IL1R1,58,306,1,39,0.876661
IL1B	IL1R2,IL1B,42,152,9,26,IL1R2,51,316,0,10,0.277427
MIB1	MIB1,MIB1,35,363,2,30,MIB1,35,363,2,30,0.842338
RNF125	UBE2E2,RNF125,13,41,2,16,UBE2E2,15,137,0,9,0.921457
MAP3K8	MAP2K1,MAP3K8,45,243,0,15,MAP2K1,42,291,2,46,0.999750
FMNL1	CDC42,FMNL1,39,330,1,10,CDC42,23,178,6,18,0.047054
TFDP1	E2F5,TFDP1,14,83,1,36,E2F5,17,67,1,9,0.999620
TFDP1	E2F4,TFDP1,67,148,8,36,E2F4,60,99,1,9,0.999997
PPP2R1B	PPP2R5E,PPP2R1B,43,583,5,34,PPP2R5E,31,399,1,5,0.070033
UBE2D3	RNF181,UBE2D3,17,137,1,19,RNF181,14,43,0,11,0.996553
ATP6V1G2	ATP6V1E1,ATP6V1G2,42,78,3,9,ATP6V1E1,41,216,1,15,0.938510
APC	KHDRBS1,APC,36,318,0,5,KHDRBS1,11,11,2,33,0.979043
PPP2R1B	PPP2R5A,PPP2R1B,47,583,5,34,PPP2R5A,29,396,1,8,0.104001
RNF8	UBB,RNF8,7,139,0,10,UBB,8,71,1,5,0.670974
PPP2R1B	PPP2R5D,PPP2R1B,47,583,5,34,PPP2R5D,31,403,3,36,0.187459
SUMO2	UBE2I,SUMO2,18,80,2,5,UBE2I,15,157,1,11,0.389031
PPP2R1B	PPP2R5C,PPP2R1B,44,583,5,34,PPP2R5C,35,403,5,41,0.075926
RAC1	PKN1,RAC1,19,192,6,42,PKN1,24,81,0,4,0.752348
MAPKAPK2	MAPK14,MAPKAPK2,16,24,0,31,MAPK14,28,339,4,22,0.898112
AXIN1	TNKS2,AXIN1,32,61,1,22,TNKS2,31,319,0,1,0.984535
PIK3CD	HRAS,PIK3CD,13,104,0,15,HRAS,12,160,1,83,0.999942
ITGAV	ITGB6,ITGAV,49,589,1,13,ITGB6,48,455,1,13,0.709771
ITGB7	ITGB7,ITGB7,9,14,1,43,ITGB7,9,14,1,43,1.000000
HIST1H3E	TRIM33,HIST1H3E,10,20,4,24,TRIM33,24,186,3,19,0.579370
RCC1	RAN,RCC1,39,390,3,30,RAN,30,164,4,11,0.244155
DVL1	DVL1,DVL1,29,96,7,22,DVL1,29,96,7,22,0.464122
DVL1	DVL3,DVL1,5,91,1,22,DVL3,2,91,0,51,0.942909
ABI2	NCKAP1,ABI2,44,156,2,32,NCKAP1,60,1086,1,14,0.752065
SRSF1	HNRNPA0,SRSF1,7,64,3,28,HNRNPA0,4,66,0,6,0.557733
NTN1	DCC,NTN1,17,420,1,30,DCC,16,206,0,3,0.832563
MECOM	MECOM,MECOM,5,54,2,7,MECOM,5,54,2,7,0.034510
TNFRSF10A	TNFSF10,TNFRSF10A,22,116,0,11,TNFSF10,20,163,2,30,0.989715
TNFRSF1B	TRAF1,TNFRSF1B,9,9,1,25,TRAF1,21,190,1,32,0.998998
DAAM1	DAAM1,DAAM1,102,396,1,23,DAAM1,102,396,1,23,0.999981
TP73	PPP1R13L,TP73,17,202,1,46,PPP1R13L,18,200,0,26,0.998582
NTRK1	NTRK1,NTRK1,55,108,1,13,NTRK1,55,108,1,13,1.000000
TNFRSF1B	TRAF2,TNFRSF1B,9,10,1,25,TRAF2,20,191,1,3,0.927092
KRT83	KRT31,KRT83,47,104,1,4,KRT31,48,110,3,29,0.999988
HES1	HES1,HES1,25,70,4,18,HES1,25,70,4,18,0.972725
YWHAB	YWHAB,YWHAB,26,232,3,13,YWHAB,26,232,3,13,0.063628
STAT3	BLK,STAT3,25,91,1,9,BLK,21,82,0,6,0.990309
MAP1LC3C	MAP1LC3C,MAP1LC3C,16,115,4,17,MAP1LC3C,16,115,4,17,0.090744
INHBA	FST,INHBA,34,116,0,5,FST,32,287,1,31,0.998402
USP39	PRPF31,USP39,5,431,0,21,PRPF31,5,239,1,32,0.549324
YWHAB	YWHAE,YWHAB,27,231,3,13,YWHAE,24,231,0,3,0.256252
ARHGEF6	SH3GL3,ARHGEF6,6,54,0,2,SH3GL3,6,52,2,3,0.101532
SNAP25	VAMP2,SNAP25,33,66,6,31,VAMP2,31,63,0,3,0.999977
FBXO5	FZR1,FBXO5,8,94,2,18,FZR1,15,387,1,45,0.585141
BCL2	BAD,BCL2,31,118,2,13,BAD,17,27,1,13,0.997302
EXOSC2	EXOSC4,EXOSC2,28,250,0,16,EXOSC4,40,235,2,15,0.943979
CBLB	CD2AP,CBLB,8,8,4,44,CD2AP,15,58,0,12,1.000000
BCL2	BAX,BCL2,57,119,1,13,BAX,63,158,4,23,0.999969
EXOSC2	EXOSC7,EXOSC2,31,250,4,16,EXOSC7,24,275,2,23,0.219940
CDK7	CDK19,CDK7,35,284,2,22,CDK19,42,330,3,29,0.782973
RBL1	LIN52,RBL1,22,343,0,3,LIN52,14,18,1,4,0.520672
RNF2	RNF2,RNF2,23,108,1,3,RNF2,23,108,1,3,0.376471
RNF125	UBE2D4,RNF125,14,41,2,16,UBE2D4,16,137,0,6,0.905883
DDX6	EDC3,DDX6,28,165,1,30,EDC3,17,28,1,21,0.999978
SYCP3	SYCP3,SYCP3,61,144,9,25,SYCP3,61,144,9,25,0.854152
KIT	TXK,KIT,11,367,0,3,TXK,27,263,1,12,0.606706
JUP	CDH10,JUP,101,548,6,27,CDH10,65,96,0,1,0.765666
CEACAM5	CEACAM6,CEACAM5,25,108,0,27,CEACAM6,27,108,3,32,0.999983
APCS	FCGR2A,APCS,14,204,0,7,FCGR2A,14,171,1,24,0.909792
UBB	USP21,UBB,37,75,2,5,USP21,58,310,3,28,0.936445
NFASC	CRK,NFASC,11,75,0,0,CRK,14,92,2,15,0.680272
CBX3	EHMT2,CBX3,4,53,1,15,EHMT2,2,10,0,71,0.999817
MEFV	MEFV,MEFV,106,376,12,65,MEFV,106,376,12,65,0.996131
PDPK1	RPS6KB1,PDPK1,29,282,1,22,RPS6KB1,25,287,2,25,0.835788
CYFIP1	ABI2,CYFIP1,32,1175,0,12,ABI2,19,156,1,32,0.820773
HLA-A	TTN,HLA-A,34,275,3,8,TTN,9,9,0,3,0.225474
NCOR1	RARA,NCOR1,2,19,0,8,RARA,10,221,3,31,0.309381
KIT	PLCG1,KIT,25,366,0,3,PLCG1,25,226,1,22,0.889861
EEF1D	EEF1A2,EEF1D,40,88,2,5,EEF1A2,47,442,5,45,0.734296
IL17A	IL17A,IL17A,52,100,6,22,IL17A,52,100,6,22,0.999756
TEK	ANGPT1,TEK,14,514,0,19,ANGPT1,19,217,1,26,0.874913
CEACAM5	CEACAM1,CEACAM5,29,108,0,27,CEACAM1,30,108,1,3,0.999930
CTNNB1	FBXW11,CTNNB1,11,11,0,9,FBXW11,18,405,2,41,0.871979
SPINK5	KLK14,SPINK5,29,55,0,22,KLK14,46,220,3,19,0.999719
SPINK5	KLK13,SPINK5,22,55,0,22,KLK13,33,221,4,34,0.997884
BCL2	BMF,BCL2,24,99,2,13,BMF,15,21,1,15,0.998303
MAP3K7	TAB1,MAP3K7,13,293,0,5,TAB1,13,293,2,42,0.622976
IL17F	IL17F,IL17F,75,121,11,18,IL17F,75,121,11,18,0.614725
DYNLL2	MYO5A,DYNLL2,20,92,3,6,MYO5A,11,12,0,5,0.682298
STAT3	SYK,STAT3,21,91,0,9,SYK,21,77,1,42,1.000000
FUS	TNPO1,FUS,18,20,0,1,TNPO1,52,836,2,17,0.439519
TNFSF4	TNFSF4,TNFSF4,13,126,3,20,TNFSF4,13,126,3,20,0.226988
RPS14	RPS26,RPS14,30,135,0,7,RPS26,26,101,3,7,0.680687
RAB25	MYO5B,RAB25,31,171,3,15,MYO5B,30,393,0,14,0.620626
PHC1	PHC2,PHC1,13,70,1,30,PHC2,11,70,0,41,0.999998
VPREB1	IGLL1,VPREB1,34,99,6,20,IGLL1,22,116,0,20,0.968381
MTNR1A	MTNR1B,MTNR1A,24,252,1,40,MTNR1B,21,252,1,18,0.970532
LIN54	LIN54,LIN54,12,108,3,17,LIN54,12,108,3,17,0.170171
CDC42	PARD6G,CDC42,25,190,3,18,PARD6G,23,121,0,13,0.877435
UBC	RAD23A,UBC,8,72,0,2,RAD23A,5,62,1,7,0.600860
CDC42	PARD6B,CDC42,29,190,3,18,PARD6B,24,123,1,19,0.893436
RPS19	RPS18,RPS19,15,145,0,3,RPS18,11,143,1,15,0.817880
CDC42	PARD6A,CDC42,26,190,2,18,PARD6A,23,123,0,5,0.895023
RPS2	RPS15A,RPS2,15,222,1,11,RPS15A,18,129,1,2,0.349191
USP5	USP5,USP5,49,117,2,10,USP5,49,117,2,10,0.989544
ILK	LIMS2,ILK,24,171,2,24,LIMS2,25,70,2,23,0.991908
MYL9	MYH9,MYL9,44,135,5,16,MYH9,27,811,0,18,0.107908
RLN3	INSL5,RLN3,17,27,2,15,INSL5,18,21,4,14,1.000000
HIST1H3E	YEATS2,HIST1H3E,7,8,1,24,YEATS2,15,130,1,40,0.999804
HLA-A	HLA-B,HLA-A,5,275,1,8,HLA-B,4,275,0,7,0.219238
CDC42	BAIAP2,CDC42,31,178,2,18,BAIAP2,25,29,0,2,0.984679
TFAM	TFAM,TFAM,19,67,2,21,TFAM,19,67,2,21,0.999286
ANAPC5	ANAPC4,ANAPC5,77,688,6,22,ANAPC4,74,723,0,17,0.234558
BCL2	BID,BCL2,27,111,1,13,BID,20,28,2,15,0.998908
SESN2	SESN2,SESN2,18,366,1,7,SESN2,18,366,1,7,0.148967
INSR	CSK,INSR,23,313,0,23,CSK,29,264,1,22,0.985735
GRB2	VAV3,GRB2,30,109,3,23,VAV3,30,87,0,2,0.992418
HSPA2	HSPH1,HSPA2,46,379,6,45,HSPH1,44,710,1,3,0.098160
TERT	KPNA1,TERT,16,16,0,11,KPNA1,44,427,2,8,0.749616
TNFRSF13B	TNFSF13B,TNFRSF13B,13,39,1,23,TNFSF13B,18,121,4,21,0.946117
F10	SERPINC1,F10,38,239,1,15,SERPINC1,26,418,0,2,0.824887
AKT1	MAPK14,AKT1,6,259,0,37,MAPK14,5,281,1,22,0.703071
IL1B	IL1RAP,IL1B,19,152,2,26,IL1RAP,17,289,0,20,0.898754
XRCC3	RAD51,XRCC3,30,198,1,9,RAD51,16,187,3,24,0.567235
RALGDS	RIT1,RALGDS,14,87,4,31,RIT1,17,164,1,12,0.626486
RALGDS	RIT2,RALGDS,14,87,3,31,RIT2,17,164,0,12,0.913713
MYH6	MYL7,MYH6,27,829,0,6,MYL7,42,122,4,13,0.044580
UBC	OTULIN,UBC,38,146,0,2,OTULIN,53,266,6,32,0.793401
PRKAR1B	PRKAR1B,PRKAR1B,30,57,2,10,PRKAR1B,30,57,2,10,0.999411
KLK7	SPINK5,KLK7,40,216,9,30,SPINK5,21,55,0,22,0.857715
UBE2D3	DZIP3,UBE2D3,17,137,1,19,DZIP3,13,41,0,6,0.990091
DNAL4	DYNLL2,DNAL4,27,83,0,4,DYNLL2,28,84,3,6,0.691429
UBE2N	XIAP,UBE2N,13,144,2,18,XIAP,8,58,1,19,0.754437
RNF135	RNF135,RNF135,24,75,1,19,RNF135,24,75,1,19,0.999992
UBE2N	MIB1,UBE2N,12,144,1,18,MIB1,11,51,0,30,0.997581
CCND2	CDK5,CCND2,24,244,1,17,CDK5,25,284,0,4,0.870660
DYNLL1	MYO5A,DYNLL1,6,89,1,6,MYO5A,4,12,0,5,0.682371
NCK2	CBLB,NCK2,14,49,1,24,CBLB,7,8,3,44,1.000000
CASP4	NOD2,CASP4,7,79,1,28,NOD2,8,84,0,16,0.985702
PAX3	PAX3,PAX3,12,60,1,43,PAX3,12,60,1,43,1.000000
GRAP2	LCP2,GRAP2,21,75,3,37,LCP2,20,84,0,18,0.999985
MTOR	MLST8,MTOR,20,1058,0,2,MLST8,26,317,1,22,0.558089
SPON2	SPON2,SPON2,20,211,6,22,SPON2,20,211,6,22,0.000611
ARL1	ARFIP2,ARL1,19,165,1,13,ARFIP2,14,196,0,20,0.957723
CDH1	PKP4,CDH1,18,18,0,6,PKP4,45,492,1,6,0.794483
TRADD	TNFRSF25,TRADD,25,77,0,13,TNFRSF25,16,70,1,27,0.999998
CSNK1D	CSNK1D,CSNK1D,27,284,2,22,CSNK1D,27,284,2,22,0.612501
H2AFZ	HIST2H4B,H2AFZ,10,104,1,7,HIST2H4B,9,78,0,0,0.537817
RBMX	TRA2B,RBMX,5,77,1,22,TRA2B,5,67,0,12,0.913456
PTH1R	PTH1R,PTH1R,80,484,2,44,PTH1R,80,484,2,44,0.999873
NCK1	UBA52,NCK1,15,48,0,24,UBA52,21,75,3,12,0.999523
TEAD3	WWTR1,TEAD3,48,218,2,19,WWTR1,28,41,0,5,0.997371
IL4	IL4,IL4,21,129,1,12,IL4,21,129,1,12,0.920321
NUAK1	PRKAR1A,NUAK1,44,273,3,13,PRKAR1A,33,150,0,1,0.482477
RPS10	RPS29,RPS10,5,95,0,8,RPS29,9,55,4,6,0.035408
RING1	UBE2D4,RING1,15,106,2,19,UBE2D4,14,146,0,6,0.799962
TLR2	TLR1,TLR2,21,549,1,9,TLR1,24,520,0,24,0.758101
VAV1	RHOA,VAV1,36,375,1,51,RHOA,27,179,26,54,0.000035
TEAD4	WWTR1,TEAD4,47,218,2,45,WWTR1,30,41,0,5,1.000000
TNNC2	TNNI3,TNNC2,59,159,3,16,TNNI3,41,140,0,2,0.968038
AFDN	RIT1,AFDN,15,100,0,0,RIT1,16,161,1,12,0.780695
TNF	TNFRSF1B,TNF,15,141,2,11,TNFRSF1B,17,164,2,25,0.530687
CDK5	CDC37,CDK5,19,212,0,4,CDC37,15,132,1,25,0.951102
CAPNS1	CAPN1,CAPNS1,53,174,6,20,CAPN1,57,680,0,8,0.142959
YES1	YES1,YES1,17,59,2,42,YES1,17,59,2,42,1.000000
RPS5	RPS16,RPS5,16,190,2,19,RPS16,17,139,1,1,0.324807
CDC42	PREX1,CDC42,29,180,3,18,PREX1,34,344,0,4,0.503079
DKK1	KREMEN1,DKK1,24,76,1,17,KREMEN1,31,288,1,29,0.995095
SNF8	VPS25,SNF8,19,219,0,16,VPS25,20,173,3,10,0.485963
SOCS6	PIK3R3,SOCS6,23,77,1,31,PIK3R3,24,75,0,18,1.000000
MRPL28	MRPL37,MRPL28,25,243,6,11,MRPL37,19,376,0,22,0.027076
ZWILCH	ZWILCH,ZWILCH,120,265,2,13,ZWILCH,120,265,2,13,0.999733
RPS5	RPS28,RPS5,22,190,3,19,RPS28,24,61,1,4,0.630263
TNNT1	TNNC1,TNNT1,7,90,0,30,TNNC1,12,160,4,13,0.414868
IKBKB	IKBKB,IKBKB,36,650,1,4,IKBKB,36,650,1,4,0.068724
RPS5	RPS25,RPS5,14,190,2,19,RPS25,14,73,2,4,0.224494
ATXN3	RAD23A,ATXN3,10,15,0,30,RAD23A,17,72,2,7,0.999981
RANGAP1	SUMO1,RANGAP1,4,156,0,6,SUMO1,6,76,1,8,0.460353
MRPL28	MRPL41,MRPL28,8,243,0,11,MRPL41,10,109,3,8,0.070229
TRAC	HLA-DRB1,TRAC,9,198,0,0,HLA-DRB1,8,179,3,18,0.045054
IKBKB	IKBKG,IKBKB,19,42,0,4,IKBKG,20,62,1,3,0.962747
GSK3B	SGK3,GSK3B,10,10,0,13,SGK3,26,308,1,20,0.981027
CDK9	AFF4,CDK9,15,311,1,14,AFF4,12,53,1,76,0.992021
XIAP	UBE2D4,XIAP,14,58,1,19,UBE2D4,14,146,0,6,0.975050
CXCL13	CXCL13,CXCL13,22,80,1,9,CXCL13,22,80,1,9,0.976028
ANAPC1	ANAPC10,ANAPC1,36,1569,0,6,ANAPC10,28,182,1,11,0.469003
ARPC5	ACTR2,ARPC5,9,143,1,7,ACTR2,14,354,0,4,0.406198
HIF1A	ARNT2,HIF1A,141,330,1,5,ARNT2,125,367,4,15,0.929399
CD79B	CD79B,CD79B,16,103,1,12,CD79B,16,103,1,12,0.905839
FKBP1A	FKBP1A,FKBP1A,22,107,1,4,FKBP1A,22,107,1,4,0.513029
FYN	BCAR1,FYN,9,83,3,49,BCAR1,13,48,1,28,0.999476
CDC42	ITSN1,CDC42,28,178,4,18,ITSN1,36,342,0,7,0.370851
SNU13	PRPF31,SNU13,14,126,0,0,PRPF31,13,239,1,32,0.914501
FGF1	SYT1,FGF1,18,133,2,15,SYT1,14,128,0,32,0.983814
IKBKB	AURKA,IKBKB,43,276,0,4,AURKA,86,251,1,22,0.999324
DLD	DLD,DLD,94,473,5,12,DLD,94,473,5,12,0.012071
ABL1	CD2AP,ABL1,12,46,0,5,CD2AP,15,46,2,12,0.978044
XIAP	UBE2E2,XIAP,13,58,1,19,UBE2E2,15,143,0,9,0.985010
MALT1	MALT1,MALT1,35,363,3,28,MALT1,35,363,3,28,0.457221
RXRG	PPARD,RXRG,49,321,0,3,PPARD,51,370,10,34,0.033731
RXRG	PPARA,RXRG,50,321,0,3,PPARA,48,369,3,33,0.902444
APITD1	APITD1,APITD1,12,93,3,9,APITD1,12,93,3,9,0.021477
ATG7	GABARAPL2,ATG7,53,364,3,29,GABARAPL2,27,112,3,5,0.518457
CYFIP1	NCKAP1,CYFIP1,164,1175,3,12,NCKAP1,168,1086,3,14,0.172317
ATG7	GABARAPL1,ATG7,51,364,2,29,GABARAPL1,30,112,4,8,0.619255
CAPNS1	CAPNS1,CAPNS1,51,173,5,20,CAPNS1,51,173,5,20,0.783857
MLLT3	CBX8,MLLT3,16,70,1,14,CBX8,10,24,1,43,1.000000
RCC1	RCC1,RCC1,19,401,1,30,RCC1,19,401,1,30,0.783484
HIST1H2AB	CENPA,HIST1H2AB,15,103,1,15,CENPA,19,89,1,10,0.951169
FCHO2	FCHO2,FCHO2,108,272,2,17,FCHO2,108,272,2,17,0.999933
COPS6	COPS7B,COPS6,41,288,4,15,COPS7B,41,203,1,14,0.545598
COPS6	COPS7A,COPS6,34,281,4,15,COPS7A,40,208,4,13,0.050808
MAP2K6	MAPK14,MAP2K6,7,8,1,30,MAPK14,18,339,2,22,0.733113
NGF	NGFR,NGF,13,108,4,28,NGFR,16,160,1,25,0.692429
STX6	NAPB,STX6,7,58,0,26,NAPB,6,280,1,21,0.841717
RORA	NR0B1,RORA,21,160,1,23,NR0B1,19,189,1,7,0.873316
DRAP1	DRAP1,DRAP1,36,64,1,7,DRAP1,36,64,1,7,0.999821
KRAS	RALGDS,KRAS,15,167,2,475,RALGDS,15,87,4,31,1.000000
UBQLN2	UBQLN2,UBQLN2,11,73,1,33,UBQLN2,11,73,1,33,0.999735
PACSIN2	PACSIN2,PACSIN2,101,288,8,34,PACSIN2,101,288,8,34,0.985396
RAF1	MAPK8,RAF1,36,245,0,26,MAPK8,31,296,2,19,0.980810
PPARG	CREBBP,PPARG,7,253,1,47,CREBBP,6,7,0,6,0.934029
KRT72	KRT40,KRT72,50,104,3,36,KRT40,50,101,1,14,1.000000
IL1R1	IL1RAP,IL1R1,28,307,0,39,IL1RAP,23,289,1,20,0.994897
PRKACB	CSNK2A1,PRKACB,30,254,2,26,CSNK2A1,25,286,2,8,0.460700
CEACAM1	CEACAM6,CEACAM1,25,108,1,3,CEACAM6,26,108,3,32,0.978902
CEACAM1	CEACAM7,CEACAM1,23,107,1,3,CEACAM7,24,109,6,39,0.838248
RHOA	AKAP13,RHOA,29,179,34,54,AKAP13,36,371,0,37,0.000000
UBE2D2	TRIM39,UBE2D2,18,144,0,4,TRIM39,16,70,2,14,0.804607
PDE3B	PDE3B,PDE3B,20,372,1,26,PDE3B,20,372,1,26,0.776600
CCNB1	CDK2,CCNB1,34,260,1,9,CDK2,40,289,2,16,0.673765
ANKRD28	ANKRD28,ANKRD28,40,187,2,17,ANKRD28,40,187,2,17,0.951850
UBE2U	TRAIP,UBE2U,9,137,1,18,TRAIP,14,44,0,1,0.924388
MICB	MICB,MICB,38,275,6,35,MICB,38,275,6,35,0.255297
HNRNPM	TNPO1,HNRNPM,15,17,0,4,TNPO1,49,824,2,17,0.482101
RARA	RARA,RARA,27,221,2,31,RARA,27,221,2,31,0.954052
ESR1	NRIP1,ESR1,13,234,0,4,NRIP1,8,10,1,25,0.926458
CEACAM1	CEACAM8,CEACAM1,24,108,1,3,CEACAM8,21,108,2,2,0.064520
WASL	RHOQ,WASL,32,59,0,11,RHOQ,33,176,4,16,0.963887
UBE2D2	TRIM50,UBE2D2,14,137,0,4,TRIM50,13,41,3,25,0.837562
INHBB	ACVR1C,INHBB,9,106,1,9,ACVR1C,6,71,0,12,0.844268
MAP2K1	MAP3K1,MAP2K1,34,297,2,46,MAP3K1,31,266,0,2,0.979870
WASL	RHOJ,WASL,30,59,0,11,RHOJ,32,178,2,16,0.997064
PPARD	PPARD,PPARD,14,250,2,34,PPARD,14,250,2,34,0.532914
KRT17	KRT72,KRT17,48,90,1,25,KRT72,52,94,5,36,1.000000
IL1F10	IL1F10,IL1F10,19,151,3,20,IL1F10,19,151,3,20,0.389991
NFATC1	JUN,NFATC1,9,279,0,4,JUN,7,52,2,22,0.360039
MAPK7	CDC37,MAPK7,22,215,1,24,CDC37,16,132,2,25,0.915576
FLT3	FLT3LG,FLT3,11,336,0,18,FLT3LG,16,134,3,11,0.231096
ITK	ITK,ITK,34,246,1,11,ITK,34,246,1,11,0.828307
IL15	IL15RA,IL15,17,114,0,17,IL15RA,17,81,2,19,0.991308
PARK2	PARK2,PARK2,11,301,3,52,PARK2,11,301,3,52,0.181199
ERBB2	FYN,ERBB2,14,268,8,14,FYN,11,270,4,49,0.000029
HLA-B	KIR3DL1,HLA-B,19,275,0,7,KIR3DL1,26,281,1,17,0.868081
SHARPIN	SHARPIN,SHARPIN,14,105,1,18,SHARPIN,14,105,1,18,0.962143
STAM2	ABI2,STAM2,4,51,0,8,ABI2,5,54,1,32,0.972249
LHCGR	LHCGR,LHCGR,31,248,1,12,LHCGR,31,248,1,12,0.820338
CDK1	AURKB,CDK1,36,288,0,15,AURKB,36,255,6,27,0.489742
RNF128	UBE2T,RNF128,17,42,2,47,UBE2T,14,141,2,9,0.990459
TRIP10	TRIP10,TRIP10,93,273,1,5,TRIP10,93,273,1,5,0.904248
HLA-B	UBE2E1,HLA-B,39,276,2,7,UBE2E1,9,9,0,13,0.873696
C9	C9,C9,14,481,2,24,C9,14,481,2,24,0.050729
UBE2D2	TRIM11,UBE2D2,12,146,0,4,TRIM11,14,67,1,33,0.991907
U2AF2	SF1,U2AF2,30,104,2,12,SF1,19,107,0,3,0.894861
MAPK14	DUSP9,MAPK14,21,339,1,22,DUSP9,21,141,5,30,0.301882
TRAF3	TANK,TRAF3,40,192,0,19,TANK,16,18,3,8,0.986794
HNRNPL	PTBP1,HNRNPL,6,53,1,55,PTBP1,6,50,0,31,0.999976
HSPA8	DNAJB1,HSPA8,8,8,0,45,DNAJB1,14,176,2,22,0.998009
TERF2	TERF2,TERF2,28,198,1,27,TERF2,28,198,1,27,0.997372
RET	PTK2,RET,7,294,3,14,PTK2,8,269,0,23,0.075196
RAC1	PARD6G,RAC1,26,191,3,42,PARD6G,22,121,0,13,0.993855
UBE2D2	TRIM25,UBE2D2,15,146,0,4,TRIM25,13,80,1,37,0.995586
RAC1	PARD6B,RAC1,28,191,2,42,PARD6B,25,123,1,19,0.998875
RAC1	PARD6A,RAC1,26,191,3,42,PARD6A,24,123,0,5,0.985971
UBE2D3	RNF43,UBE2D3,13,137,1,19,RNF43,13,41,0,9,0.987981
DAXX	DAXX,DAXX,21,199,1,6,DAXX,21,199,1,6,0.366347
RAD23A	PSMD4,RAD23A,24,78,4,7,PSMD4,18,32,0,7,0.845117
TRAF3	TRAF3,TRAF3,35,190,1,19,TRAF3,35,190,1,19,0.995818
RARG	RXRB,RARG,26,239,0,9,RXRB,35,235,1,29,0.994672
RANGAP1	SENP2,RANGAP1,13,156,1,6,SENP2,19,225,0,4,0.584085
MRPL38	MRPL35,MRPL38,19,325,1,7,MRPL35,29,95,3,11,0.142156
MTA1	HDAC2,MTA1,55,169,2,14,HDAC2,67,369,1,20,0.990558
MTA1	HDAC1,MTA1,56,161,2,14,HDAC1,67,369,0,26,0.999661
UBE2D3	RNF25,UBE2D3,40,146,4,19,RNF25,29,127,0,23,0.997295
HIST1H3E	PHF19,HIST1H3E,10,11,3,24,PHF19,21,58,1,5,0.999930
CD1C	B2M,CD1C,39,281,2,43,B2M,28,99,15,24,0.071063
SYT1	SYT1,SYT1,25,279,3,32,SYT1,25,279,3,32,0.516608
CD86	CD86,CD86,18,110,4,40,CD86,18,110,4,40,0.961826
YES1	ABI1,YES1,3,50,0,42,ABI1,5,54,1,35,0.997895
MRPL38	MRPL48,MRPL38,16,325,0,7,MRPL48,13,95,1,4,0.544800
PLXNB1	RAC1,PLXNB1,19,539,1,8,RAC1,14,178,3,42,0.197476
